,source,target
1794,Legs   Quadriceps,Dumbbell Squat
1795,Legs   Quadriceps,Dumbbell Step Up
1796,Legs   Quadriceps,Dumbbell Walking Lunge
1797,Legs   Quadriceps,Forward Lunge
1798,Legs   Quadriceps,Lateral Barbell Squat
1799,Legs   Quadriceps,Lateral Barbell Step Up
1800,Legs   Quadriceps,Lateral Squat
1801,Legs   Quadriceps,Lateral Step Up
1802,Legs   Quadriceps,Leg Press
1803,Legs   Quadriceps,Lunge
1804,Legs   Quadriceps,Lying Machine Squat
1805,Legs   Quadriceps,Machine Hack Squat
1806,Legs   Quadriceps,Reverse Lunge
1807,Legs   Quadriceps,Single Arm Barbell Side Squat
1808,Legs   Quadriceps,Single Arm Dumbbell Side Squat
1809,Legs   Quadriceps,Single Leg Barbell Squat
1810,Legs   Quadriceps,Single Leg Box Squat
1811,Legs   Quadriceps,Single Leg Dumbbell Box Squat
1812,Legs   Quadriceps,Single Leg Dumbbell Squat
1813,Legs   Quadriceps,Single Leg Squat
1814,Legs   Quadriceps,Smith Machine Squat
1815,Legs   Quadriceps,Split Squat
1816,Legs   Quadriceps,Step Up
1817,Legs   Quadriceps,Walking Lunge
1818,Legs   Quadriceps,Alternating Leg Extension
1819,Legs   Quadriceps,Leg Extension
1820,Legs   Quadriceps,Single Leg Extension
1821,Lower Back   Erector Spinae,Alternating Superman
1822,Lower Back   Erector Spinae,Back Raise
1823,Lower Back   Erector Spinae,Quadruped Alternating Superman
1824,Lower Back   Erector Spinae,Superman
1825,Lower Back   Erector Spinae,Superman Hold
1826,Shoulders   Delts Traps,Arnold Dumbbell Press
1827,Shoulders   Delts Traps,Barbell Shoulder Press
1828,Shoulders   Delts Traps,Dumbbell Alternating Shoulder Press
1829,Shoulders   Delts Traps,Dumbbell Front Raise
1830,Shoulders   Delts Traps,Dumbbell Shoulder Press
1831,Shoulders   Delts Traps,Dumbbell Twisting Shoulder Press
1832,Shoulders   Delts Traps,Machine Shoulder Press
1833,Shoulders   Delts Traps,Seated Dumbbell Rear Delt Elbow Raise
1834,Shoulders   Delts Traps,Single Arm Dumbbell Shoulder Press
1835,Shoulders   Delts Traps,Smith Machine Shoulder Press
1836,Shoulders   Delts Traps,Barbell Front Raise
1837,Shoulders   Delts Traps,Bent Over Cable Rear Delt Raise
1838,Shoulders   Delts Traps,Bent Over Dumbbell Rear Delt Raise
1839,Shoulders   Delts Traps,Cable Front Raise
1840,Shoulders   Delts Traps,Cable Lateral Raise
1841,Shoulders   Delts Traps,Dumbbell Lateral Raise
1842,Shoulders   Delts Traps,Front Plate Raise
1843,Shoulders   Delts Traps,Kneeling Single Arm Cable Rear Delt Raise
1844,Shoulders   Delts Traps,Lying Dumbbell External Rotation
1845,Shoulders   Delts Traps,Lying Dumbbell Rear Delt Raise
1846,Shoulders   Delts Traps,Lying Single Arm Dumbbell Rear Delt Raise
1847,Shoulders   Delts Traps,Pec Deck Real Delt Extensions
1848,Shoulders   Delts Traps,Reverse Incline Dumbbell Rear Delt Raise
1849,Shoulders   Delts Traps,Seated Dumbbell Rear Delt Raise
1850,Shoulders   Delts Traps,Single Arm Cable Lateral Raise
1851,Shoulders   Rotator Cuff,Cable External Rotation
1852,Triceps,Close Grip Bench Press
1853,Triceps,Forward Lean Dips
1854,Triceps,Assisted Dips
1855,Triceps,Bench Dips
1856,Triceps,Diamond Push Up
1857,Triceps,Dips
1858,Triceps,Machine Dips
1859,Triceps,Decline Dumbbell Triceps Extension
1860,Triceps,Decline EZ Bar Tricep Extension
1861,Triceps,Decline Single Dumbbell Triceps Extension
1862,Triceps,Decline Single Arm Dumbbell Triceps Extension
1863,Triceps,Dumbbell Kickback
1864,Triceps,Incline EZ Bar Tricep Extension
1865,Triceps,Kneeling Cable Triceps Extension
1866,Triceps,Leaning Overhead Tricep Extension
1867,Triceps,Low Cable Triceps Extension
1868,Triceps,Lying Cable Triceps Extension
1869,Triceps,Lying EZ Bar Triceps Extension
1870,Triceps,Lying Overhead EZ Bar Tricep Extension
1871,Triceps,Lying Reverse EZ Bar Triceps Extension
1872,Triceps,Lying Single Dumbbell Triceps Extension
1873,Triceps,Lying Single Arm Dumbbell Triceps Extension
1874,Triceps,Lying Tricep Extensions
1875,Triceps,Overhead Dumbbell Triceps Extension
1876,Triceps,Overhead EZ Bar Triceps Extension
1877,Triceps,Overhead Rope Cable Tricep Extension
1878,Triceps,Overhead Single Dumbbell Tricep Extension
1879,Triceps,Overhead Single Arm Cable Tricep Extension
1880,Triceps,Overhead Single Arm Dumbbell Tricep Extension
1881,Triceps,Reverse Tricep Pushdown
1882,Triceps,Rope Triceps Pushdown
1883,Triceps,Single Arm Towel Triceps Pushdown
1884,Triceps,Single Arm Triceps Pushdown
1885,Triceps,Towel Triceps Pushdown
1886,Triceps,Tricep Extensions
1887,Triceps,Tricep Pushdown
1888,Triceps,Tricep Pushdown
1889,Triceps,V Bar Tricep Pushdown
1890,abdominals,Full Reverse Crunch
1891,abdominals,Incline Hip Thrust
1892,abdominals,Incline Reverse Crunch
1893,abdominals,Lying Hip Thrust
1894,abdominals,Reverse Crunch
1895,abdominals,Reverse Medicine Ball Crunch
1896,abdominals,Alternating Heel Touch
1897,abdominals,Bent Knee Medicine Ball Hip Rotation
1898,abdominals,Cable Chop
1899,abdominals,Cross Crunch
1900,abdominals,Cross Crunch   Medicine Ball
1901,abdominals,Decline Cross Sit Up
1902,abdominals,Decline Sit Up   Twist
1903,abdominals,Reverse Cable Chop
1904,abdominals,Seated Medicine Ball Twist
1905,abdominals,Trunk Rotator
1906,Abdominals   Total,Front Plank (from knees)
1907,Abdominals   Total,Front Plank (from toes)
1908,Abdominals   Total,Front Plank (tripod   1 arm and 2 legs or 2 legs and 1 arm)
1909,Abdominals   Total,Side Plank (from knees)
1910,Abdominals   Total,Side Plank (hip lift)
1911,Abdominals   Total,Side Plank (from toes)
1912,Abdominals   Total,Ab Cycle
1913,Abdominals   Total,Kneeling Ab Rollout
1914,Abdominals   Total,Medicine Ball V Up
1915,Abdominals   Total,V Up
1916,Abdominals   Total,Weighted V Up
1917,abdominals,Bent Knee Sit Up
1918,abdominals,Bent Knee Crunch
1919,abdominals,Crunch
1920,abdominals,Crunch
1921,abdominals,Decline Crunch
1922,abdominals,Decline Sit Up
1923,abdominals,Heel Touch
1924,abdominals,Sit Up
1925,abdominals,Weighted Crunch
1926,back,Assisted Pull Up
1927,back,Close Grip Lat Pulldown
1928,back,Inverted Pull Up
1929,back,Lat Pulldown
1930,back,Pull Up
1931,back,Reverse Grip Lat Pullown
1932,back,Reverse Grip Pull Up
1933,back,V Bar Pull Up
1934,back,Wide Grip Lat Pulldown
1935,back,Bent Over Alternating Dumbbell Row
1936,back,Bent Over Barbell Row
1937,back,Bent Over Dumbbell Row
1938,back,Bent Over Hammer Dumbbell Row
1939,back,Bent Over Long Barbell Row
1940,back,Bent Over Reverse Grip Barbell Row
1941,back,Bent Over Single Arm Long Barbell Row
1942,back,Machine Row
1943,back,One Arm Dumbbell Row
1944,back,Reverse Incline Dumbbell Row
1945,back,Rope Cable Row
1946,back,Seated Cable Row
1947,back,Seated Row
1948,back,Single Arm Cable Row
1949,back,Single Arm Dumbbell Row
1950,back,Single Arm Lat Pulldown
1951,back,Standing Cable Row
1952,back,Standing Single Arm Cable Row
1953,biceps,Alternating Dumbbell Curl
1954,biceps,Alternating Hammer Curl
1955,biceps,Barbell Curl
1956,biceps,Bicep Curl
1957,biceps,Bottom/Top/Full Curls
1958,biceps,Cable Curl
1959,biceps,Concentration Dumbbell Curl
1960,biceps,Cross Body Hammer Curl
1961,biceps,Dumbbell Curl
1962,biceps,EZ Bar Curl
1963,biceps,Hammer Curl
1964,biceps,Incline Alternating Dumbbell Curl
1965,biceps,Incline Alternating Hammer Curl
1966,biceps,Incline Dumbbell Curl
1967,biceps,Incline Hammer Curl
1968,biceps,Kneeling Cable Curl
1969,biceps,Lying Cable Curl
1970,biceps,Lying Double Biceps Cable Curl
1971,biceps,Lying High Cable Curl
1972,biceps,Machine Curl
1973,biceps,Overhead Double Biceps Cable Curl
1974,biceps,Overhead Rope Cable Curl
1975,biceps,Preacher Barbell Curl
1976,biceps,Preacher Cable Curl
1977,biceps,Preacher Dumbbell Curl
1978,biceps,Preacher EZ Bar Curl
1979,biceps,Preacher Hammer Dumbbell Curl
1980,biceps,Preacher Single Arm Dumbbell Curl
1981,biceps,Reverse Curl
1982,biceps,Rope Cable Curl
1983,biceps,Seated Alternating Curl
1984,biceps,Seated Alternating Hammer Curl
1985,biceps,Seated Dumbbell Curl
1986,biceps,Seated Hammer Curl
1987,biceps,Single Arm Barbell Curl
1988,biceps,Single Arm Cable Curl
1989,biceps,Single Arm Dumbbell Curl   Incline Bench
1990,biceps,Spider Curl
1991,calves,Barbell Calf Raise
1992,calves,Calf Press
1993,calves,Calf Raise   Seated
1994,calves,Calf Raise   Standing
1995,calves,Dumbbell Calf Raise
1996,calves,Single Leg Calf Press
1997,calves,Single Leg Dumbbell Calf Raise
1998,calves,Smith Machine Calf Raise
1999,calves,Seated Calf Raise
2000,calves,Seated Single Leg Calf Raise
2001,chest,Alternating Dumbbell Bench Press
2002,chest,Barbell Bench Press
2003,chest,Chest Press
2004,chest,Decline Dumbbell Bench Press
2005,chest,Decline Smith Machine Bench Press
2006,chest,Dumbbell Bench Press
2007,chest,Dumbbell Push Up
2008,chest,Elevated Push Up
2009,chest,Flat Bench Press
2010,chest,Incline Alternating Dumbbell Bench Press
2011,chest,Incline Barbell Bench Press
2012,chest,Incline Bench Press
2013,chest,Incline Dumbbell Bench Press
2014,chest,Incline Hammer Dumbbell Bench Press
2015,chest,Incline Single Arm Dumbbell Bench Press
2016,chest,Incline Smith Machine Bench Press
2017,chest,Incline Twisting Dumbbell Bench Press
2018,chest,Kneeling Push Up
2019,chest,Machine Bench Press
2020,chest,Machine Vertical Bench Press
2021,chest,Medicine Ball Crossover Push Up
2022,chest,Push Up
2023,chest,Single Arm Dumbbell Bench Press
2024,chest,Smith Machine Bench Press
2025,chest,Twisting Dumbbell Bench Press
2026,chest,Wide Grip Push Up
2027,chest,Cable Crossover
2028,chest,Cable Fly
2029,chest,Decline Dumbbell Fly
2030,chest,Dumbbell Fly
2031,chest,High Cable Crossover
2032,chest,Incline Cable Fly
2033,chest,Incline Dumbbell Fly
2034,chest,Incline Twisting Dumbbell Fly
2035,chest,Low Cable Crossover
2036,chest,Pec Deck
2037,chest,Pec Deck Fly
2038,legs,Bent Knee Single Leg Hip Lift
2039,legs,Elevated Hip Lift
2040,legs,Elevated Single Leg Hip Lift
2041,legs,Hip Lift
2042,legs,Single Leg Hip Lift
2043,legs,Deadlift
2044,legs,Leg Curl
2045,legs,Lying Alternating Leg Curl
2046,legs,Lying Leg Curl
2047,legs,Lying Single Leg Curl
2048,legs,Seated Leg Curl
2049,legs,Barbell Diagonal Lunge
2050,legs,Barbell Hack Squat
2051,legs,Barbell Lunge
2052,legs,Barbell Reverse Lunge
2053,legs,Barbell Side Lunge
2054,legs,Barbell Split Squat
2055,legs,Barbell Squat
2056,legs,Barbell Step Up
2057,legs,Barbell Walking Lunge
2058,legs,Diagonal Lunge
2059,legs,Dumbbell Diagonal Lunge
2060,legs,Dumbbell Lunge
2061,legs,Dumbbell Reverse Lunge
2062,legs,Dumbbell Side Lunge
2063,legs,Dumbbell Split Squat
2064,legs,Dumbbell Squat
2065,legs,Dumbbell Step Up
2066,legs,Dumbbell Walking Lunge
2067,legs,Forward Lunge
2068,legs,Lateral Barbell Squat
2069,legs,Lateral Barbell Step Up
2070,legs,Lateral Squat
2071,legs,Lateral Step Up
2072,legs,Leg Press
2073,legs,Lunge
2074,legs,Lying Machine Squat
2075,legs,Machine Hack Squat
2076,legs,Reverse Lunge
2077,legs,Single Arm Barbell Side Squat
2078,legs,Single Arm Dumbbell Side Squat
2079,legs,Single Leg Barbell Squat
2080,legs,Single Leg Box Squat
2081,legs,Single Leg Dumbbell Box Squat
2082,legs,Single Leg Dumbbell Squat
2083,legs,Single Leg Squat
2084,legs,Smith Machine Squat
2085,legs,Split Squat
2086,legs,Step Up
2087,legs,Walking Lunge
2088,legs,Alternating Leg Extension
2089,legs,Leg Extension
2090,legs,Single Leg Extension
2091,back,Alternating Superman
2092,back,Back Raise
2093,back,Quadruped Alternating Superman
2094,back,Superman
2095,back,Superman Hold
2096,shoulders,Arnold Dumbbell Press
2097,shoulders,Barbell Shoulder Press
2098,shoulders,Dumbbell Alternating Shoulder Press
2099,shoulders,Dumbbell Front Raise
2100,shoulders,Dumbbell Shoulder Press
2101,shoulders,Dumbbell Twisting Shoulder Press
2102,shoulders,Machine Shoulder Press
2103,shoulders,Seated Dumbbell Rear Delt Elbow Raise
2104,shoulders,Single Arm Dumbbell Shoulder Press
2105,shoulders,Smith Machine Shoulder Press
2106,shoulders,Barbell Front Raise
2107,shoulders,Bent Over Cable Rear Delt Raise
2108,shoulders,Bent Over Dumbbell Rear Delt Raise
2109,shoulders,Cable Front Raise
2110,shoulders,Cable Lateral Raise
2111,shoulders,Dumbbell Lateral Raise
2112,shoulders,Front Plate Raise
2113,shoulders,Kneeling Single Arm Cable Rear Delt Raise
2114,shoulders,Lying Dumbbell External Rotation
2115,shoulders,Lying Dumbbell Rear Delt Raise
2116,shoulders,Lying Single Arm Dumbbell Rear Delt Raise
2117,shoulders,Pec Deck Real Delt Extensions
2118,shoulders,Reverse Incline Dumbbell Rear Delt Raise
2119,shoulders,Seated Dumbbell Rear Delt Raise
2120,shoulders,Single Arm Cable Lateral Raise
2121,Shoulders   Rotator Cuff,Cable External Rotation
2122,triceps,Close Grip Bench Press
2123,triceps,Forward Lean Dips
2124,triceps,Assisted Dips
2125,triceps,Bench Dips
2126,triceps,Diamond Push Up
2127,triceps,Dips
2128,triceps,Machine Dips
2129,triceps,Decline Dumbbell Triceps Extension
2130,triceps,Decline EZ Bar Tricep Extension
2131,triceps,Decline Single Dumbbell Triceps Extension
2132,triceps,Decline Single Arm Dumbbell Triceps Extension
2133,triceps,Dumbbell Kickback
2134,triceps,Incline EZ Bar Tricep Extension
2135,triceps,Kneeling Cable Triceps Extension
2136,triceps,Leaning Overhead Tricep Extension
2137,triceps,Low Cable Triceps Extension
2138,triceps,Lying Cable Triceps Extension
2139,triceps,Lying EZ Bar Triceps Extension
2140,triceps,Lying Overhead EZ Bar Tricep Extension
2141,triceps,Lying Reverse EZ Bar Triceps Extension
2142,triceps,Lying Single Dumbbell Triceps Extension
2143,triceps,Lying Single Arm Dumbbell Triceps Extension
2144,triceps,Lying Tricep Extensions
2145,triceps,Overhead Dumbbell Triceps Extension
2146,triceps,Overhead EZ Bar Triceps Extension
2147,triceps,Overhead Rope Cable Tricep Extension
2148,triceps,Overhead Single Dumbbell Tricep Extension
2149,triceps,Overhead Single Arm Cable Tricep Extension
2150,triceps,Overhead Single Arm Dumbbell Tricep Extension
2151,triceps,Reverse Tricep Pushdown
2152,triceps,Rope Triceps Pushdown
2153,triceps,Single Arm Towel Triceps Pushdown
2154,triceps,Single Arm Triceps Pushdown
2155,triceps,Towel Triceps Pushdown
2156,triceps,Tricep Extensions
2157,triceps,Tricep Pushdown
2158,triceps,Tricep Pushdown
2159,triceps,V Bar Tricep Pushdown
2160,abdominals,Full Reverse Crunch
2161,abdominals,Incline Hip Thrust
2162,abdominals,Incline Reverse Crunch
2163,abdominals,Lying Hip Thrust
2164,abdominals,Reverse Crunch
2165,abdominals,Reverse Medicine Ball Crunch
2166,abdominals,Alternating Heel Touch
2167,abdominals,Bent Knee Medicine Ball Hip Rotation
2168,abdominals,Cable Chop
2169,abdominals,Cross Crunch
2170,abdominals,Cross Crunch   Medicine Ball
2171,abdominals,Decline Cross Sit Up
2172,abdominals,Decline Sit Up   Twist
2173,abdominals,Reverse Cable Chop
2174,abdominals,Seated Medicine Ball Twist
2175,abdominals,Trunk Rotator
2176,abdominals,Front Plank (from knees)
2177,abdominals,Front Plank (from toes)
2178,abdominals,Front Plank (tripod   1 arm and 2 legs or 2 legs and 1 arm)
2179,abdominals,Side Plank (from knees)
2180,abdominals,Side Plank (hip lift)
2181,abdominals,Side Plank (from toes)
2182,abdominals,Ab Cycle
2183,abdominals,Kneeling Ab Rollout
2184,abdominals,Medicine Ball V Up
2185,abdominals,V Up
2186,abdominals,Weighted V Up
2187,abdominals,Bent Knee Sit Up
2188,abdominals,Bent Knee Crunch
2189,abdominals,Crunch
2190,abdominals,Crunch
2191,abdominals,Decline Crunch
2192,abdominals,Decline Sit Up
2193,abdominals,Heel Touch
2194,abdominals,Sit Up
2195,abdominals,Weighted Crunch
2196,back,Assisted Pull Up
2197,back,Close Grip Lat Pulldown
2198,back,Inverted Pull Up
2199,back,Lat Pulldown
2200,back,Pull Up
2201,back,Reverse Grip Lat Pullown
2202,back,Reverse Grip Pull Up
2203,back,V Bar Pull Up
2204,back,Wide Grip Lat Pulldown
2205,back,Bent Over Alternating Dumbbell Row
2206,back,Bent Over Barbell Row
2207,back,Bent Over Dumbbell Row
2208,back,Bent Over Hammer Dumbbell Row
2209,back,Bent Over Long Barbell Row
2210,back,Bent Over Reverse Grip Barbell Row
2211,back,Bent Over Single Arm Long Barbell Row
2212,back,Machine Row
2213,back,One Arm Dumbbell Row
2214,back,Reverse Incline Dumbbell Row
2215,back,Rope Cable Row
2216,back,Seated Cable Row
2217,back,Seated Row
2218,back,Single Arm Cable Row
2219,back,Single Arm Dumbbell Row
2220,back,Single Arm Lat Pulldown
2221,back,Standing Cable Row
2222,back,Standing Single Arm Cable Row
2223,biceps,Alternating Dumbbell Curl
2224,biceps,Alternating Hammer Curl
2225,biceps,Barbell Curl
2226,biceps,Bicep Curl
2227,biceps,Bottom/Top/Full Curls
2228,biceps,Cable Curl
2229,biceps,Concentration Dumbbell Curl
2230,biceps,Cross Body Hammer Curl
2231,biceps,Dumbbell Curl
2232,biceps,EZ Bar Curl
2233,biceps,Hammer Curl
2234,biceps,Incline Alternating Dumbbell Curl
2235,biceps,Incline Alternating Hammer Curl
2236,biceps,Incline Dumbbell Curl
2237,biceps,Incline Hammer Curl
2238,biceps,Kneeling Cable Curl
2239,biceps,Lying Cable Curl
2240,biceps,Lying Double Biceps Cable Curl
2241,biceps,Lying High Cable Curl
2242,biceps,Machine Curl
2243,biceps,Overhead Double Biceps Cable Curl
2244,biceps,Overhead Rope Cable Curl
2245,biceps,Preacher Barbell Curl
2246,biceps,Preacher Cable Curl
2247,biceps,Preacher Dumbbell Curl
2248,biceps,Preacher EZ Bar Curl
2249,biceps,Preacher Hammer Dumbbell Curl
2250,biceps,Preacher Single Arm Dumbbell Curl
2251,biceps,Reverse Curl
2252,biceps,Rope Cable Curl
2253,biceps,Seated Alternating Curl
2254,biceps,Seated Alternating Hammer Curl
2255,biceps,Seated Dumbbell Curl
2256,biceps,Seated Hammer Curl
2257,biceps,Single Arm Barbell Curl
2258,biceps,Single Arm Cable Curl
2259,biceps,Single Arm Dumbbell Curl   Incline Bench
2260,biceps,Spider Curl
2261,calves,Barbell Calf Raise
2262,calves,Calf Press
2263,calves,Calf Raise   Seated
2264,calves,Calf Raise   Standing
2265,calves,Dumbbell Calf Raise
2266,calves,Single Leg Calf Press
2267,calves,Single Leg Dumbbell Calf Raise
2268,calves,Smith Machine Calf Raise
2269,calves,Seated Calf Raise
2270,calves,Seated Single Leg Calf Raise
2271,chest,Alternating Dumbbell Bench Press
2272,chest,Barbell Bench Press
2273,chest,Chest Press
2274,chest,Decline Dumbbell Bench Press
2275,chest,Decline Smith Machine Bench Press
2276,chest,Dumbbell Bench Press
2277,chest,Dumbbell Push Up
2278,chest,Elevated Push Up
2279,chest,Flat Bench Press
2280,chest,Incline Alternating Dumbbell Bench Press
2281,chest,Incline Barbell Bench Press
2282,chest,Incline Bench Press
2283,chest,Incline Dumbbell Bench Press
2284,chest,Incline Hammer Dumbbell Bench Press
2285,chest,Incline Single Arm Dumbbell Bench Press
2286,chest,Incline Smith Machine Bench Press
2287,chest,Incline Twisting Dumbbell Bench Press
2288,chest,Kneeling Push Up
2289,chest,Machine Bench Press
2290,chest,Machine Vertical Bench Press
2291,chest,Medicine Ball Crossover Push Up
2292,chest,Push Up
2293,chest,Single Arm Dumbbell Bench Press
2294,chest,Smith Machine Bench Press
2295,chest,Twisting Dumbbell Bench Press
2296,chest,Wide Grip Push Up
2297,chest,Cable Crossover
2298,chest,Cable Fly
2299,chest,Decline Dumbbell Fly
2300,chest,Dumbbell Fly
2301,chest,High Cable Crossover
2302,chest,Incline Cable Fly
2303,chest,Incline Dumbbell Fly
2304,chest,Incline Twisting Dumbbell Fly
2305,chest,Low Cable Crossover
2306,chest,Pec Deck
2307,chest,Pec Deck Fly
2308,legs,Bent Knee Single Leg Hip Lift
2309,legs,Elevated Hip Lift
2310,legs,Elevated Single Leg Hip Lift
2311,legs,Hip Lift
2312,legs,Single Leg Hip Lift
2313,legs,Deadlift
2314,legs,Leg Curl
2315,legs,Lying Alternating Leg Curl
2316,legs,Lying Leg Curl
2317,legs,Lying Single Leg Curl
2318,legs,Seated Leg Curl
2319,legs,Barbell Diagonal Lunge
2320,legs,Barbell Hack Squat
2321,legs,Barbell Lunge
2322,legs,Barbell Reverse Lunge
2323,legs,Barbell Side Lunge
2324,legs,Barbell Split Squat
2325,legs,Barbell Squat
2326,legs,Barbell Step Up
2327,legs,Barbell Walking Lunge
2328,legs,Diagonal Lunge
2329,legs,Dumbbell Diagonal Lunge
2330,legs,Dumbbell Lunge
2331,legs,Dumbbell Reverse Lunge
2332,legs,Dumbbell Side Lunge
2333,legs,Dumbbell Split Squat
2334,legs,Dumbbell Squat
2335,legs,Dumbbell Step Up
2336,legs,Dumbbell Walking Lunge
2337,legs,Forward Lunge
2338,legs,Lateral Barbell Squat
2339,legs,Lateral Barbell Step Up
2340,legs,Lateral Squat
2341,legs,Lateral Step Up
2342,legs,Leg Press
2343,legs,Lunge
2344,legs,Lying Machine Squat
2345,legs,Machine Hack Squat
2346,legs,Reverse Lunge
2347,legs,Single Arm Barbell Side Squat
2348,legs,Single Arm Dumbbell Side Squat
2349,legs,Single Leg Barbell Squat
2350,legs,Single Leg Box Squat
2351,legs,Single Leg Dumbbell Box Squat
2352,legs,Single Leg Dumbbell Squat
2353,legs,Single Leg Squat
2354,legs,Smith Machine Squat
2355,legs,Split Squat
2356,legs,Step Up
2357,legs,Walking Lunge
2358,legs,Alternating Leg Extension
2359,legs,Leg Extension
2360,legs,Single Leg Extension
2361,back,Alternating Superman
2362,back,Back Raise
2363,back,Quadruped Alternating Superman
2364,back,Superman
2365,back,Superman Hold
2366,shoulders,Arnold Dumbbell Press
2367,shoulders,Barbell Shoulder Press
2368,shoulders,Dumbbell Alternating Shoulder Press
2369,shoulders,Dumbbell Front Raise
2370,shoulders,Dumbbell Shoulder Press
2371,shoulders,Dumbbell Twisting Shoulder Press
2372,shoulders,Machine Shoulder Press
2373,shoulders,Seated Dumbbell Rear Delt Elbow Raise
2374,shoulders,Single Arm Dumbbell Shoulder Press
2375,shoulders,Smith Machine Shoulder Press
2376,shoulders,Barbell Front Raise
2377,shoulders,Bent Over Cable Rear Delt Raise
2378,shoulders,Bent Over Dumbbell Rear Delt Raise
2379,shoulders,Cable Front Raise
2380,shoulders,Cable Lateral Raise
2381,shoulders,Dumbbell Lateral Raise
2382,shoulders,Front Plate Raise
2383,shoulders,Kneeling Single Arm Cable Rear Delt Raise
2384,shoulders,Lying Dumbbell External Rotation
2385,shoulders,Lying Dumbbell Rear Delt Raise
2386,shoulders,Lying Single Arm Dumbbell Rear Delt Raise
2387,shoulders,Pec Deck Real Delt Extensions
2388,shoulders,Reverse Incline Dumbbell Rear Delt Raise
2389,shoulders,Seated Dumbbell Rear Delt Raise
2390,shoulders,Single Arm Cable Lateral Raise
2391,shoulders,Cable External Rotation
2392,triceps,Close Grip Bench Press
2393,triceps,Forward Lean Dips
2394,triceps,Assisted Dips
2395,triceps,Bench Dips
2396,triceps,Diamond Push Up
2397,triceps,Dips
2398,triceps,Machine Dips
2399,triceps,Decline Dumbbell Triceps Extension
2400,triceps,Decline EZ Bar Tricep Extension
2401,triceps,Decline Single Dumbbell Triceps Extension
2402,triceps,Decline Single Arm Dumbbell Triceps Extension
2403,triceps,Dumbbell Kickback
2404,triceps,Incline EZ Bar Tricep Extension
2405,triceps,Kneeling Cable Triceps Extension
2406,triceps,Leaning Overhead Tricep Extension
2407,triceps,Low Cable Triceps Extension
2408,triceps,Lying Cable Triceps Extension
2409,triceps,Lying EZ Bar Triceps Extension
2410,triceps,Lying Overhead EZ Bar Tricep Extension
2411,triceps,Lying Reverse EZ Bar Triceps Extension
2412,triceps,Lying Single Dumbbell Triceps Extension
2413,triceps,Lying Single Arm Dumbbell Triceps Extension
2414,triceps,Lying Tricep Extensions
2415,triceps,Overhead Dumbbell Triceps Extension
2416,triceps,Overhead EZ Bar Triceps Extension
2417,triceps,Overhead Rope Cable Tricep Extension
2418,triceps,Overhead Single Dumbbell Tricep Extension
2419,triceps,Overhead Single Arm Cable Tricep Extension
2420,triceps,Overhead Single Arm Dumbbell Tricep Extension
2421,triceps,Reverse Tricep Pushdown
2422,triceps,Rope Triceps Pushdown
2423,triceps,Single Arm Towel Triceps Pushdown
2424,triceps,Single Arm Triceps Pushdown
2425,triceps,Towel Triceps Pushdown
2426,triceps,Tricep Extensions
2427,triceps,Tricep Pushdown
2428,triceps,Tricep Pushdown
2429,triceps,V Bar Tricep Pushdown
2430,ec 0,en 0
2431,ec 1,en 1
2432,ec 2,en 2
2433,ec 3,en 3
2434,ec 4,en 4
2435,ec 5,en 5
2436,ec 6,en 6
2437,ec 7,en 7
2438,ec 8,en 8
2439,ec 9,en 9
2440,ec 10,en 10
2441,ec 11,en 11
2442,ec 12,en 12
2443,ec 13,en 13
2444,ec 14,en 14
2445,ec 15,en 15
2446,ec 16,en 16
2447,ec 17,en 17
2448,ec 18,en 18
2449,ec 19,en 19
2450,ec 20,en 20
2451,ec 21,en 21
2452,ec 22,en 22
2453,ec 23,en 23
2454,ec 24,en 24
2455,ec 25,en 25
2456,ec 26,en 26
2457,ec 27,en 27
2458,ec 28,en 28
2459,ec 29,en 29
2460,ec 30,en 30
2461,ec 31,en 31
2462,ec 32,en 32
2463,ec 33,en 33
2464,ec 34,en 34
2465,ec 35,en 35
2466,ec 36,en 36
2467,ec 37,en 37
2468,ec 38,en 38
2469,ec 39,en 39
2470,ec 40,en 40
2471,ec 41,en 41
2472,ec 42,en 42
2473,ec 43,en 43
2474,ec 44,en 44
2475,ec 45,en 45
2476,ec 46,en 46
2477,ec 47,en 47
2478,ec 48,en 48
2479,ec 49,en 49
2480,ec 50,en 50
2481,ec 51,en 51
2482,ec 52,en 52
2483,ec 53,en 53
2484,ec 54,en 54
2485,ec 55,en 55
2486,ec 56,en 56
2487,ec 57,en 57
2488,ec 58,en 58
2489,ec 59,en 59
2490,ec 60,en 60
2491,ec 61,en 61
2492,ec 62,en 62
2493,ec 63,en 63
2494,ec 64,en 64
2495,ec 65,en 65
2496,ec 66,en 66
2497,ec 67,en 67
2498,ec 68,en 68
2499,ec 69,en 69
2500,ec 70,en 70
2501,ec 71,en 71
2502,ec 72,en 72
2503,ec 73,en 73
2504,ec 74,en 74
2505,ec 75,en 75
2506,ec 76,en 76
2507,ec 77,en 77
2508,ec 78,en 78
2509,ec 79,en 79
2510,ec 80,en 80
2511,ec 81,en 81
2512,ec 82,en 82
2513,ec 83,en 83
2514,ec 84,en 84
2515,ec 85,en 85
2516,ec 86,en 86
2517,ec 87,en 87
2518,ec 88,en 88
2519,ec 89,en 89
2520,ec 90,en 90
2521,ec 91,en 91
2522,ec 92,en 92
2523,ec 93,en 93
2524,ec 94,en 94
2525,ec 95,en 95
