,source,target
2895, 2 2 2 1 2 n cl, en 104 en 105 en 102 en 103
2896, 2 2 2 1 3 n a, en 30 en 19 en 26 en 23
2897, 2 2 2 1 3 n t, en 266 en 264 en 248 en 233
2898, 2 2 2 1 3 n b, en 82 en 79 en 69 en 90
2899, 2 2 2 1 3 n s, en 208 en 220 en 210 en 223 en 207
2900, 2 2 2 1 3 n c, en 130 en 133 en 134 en 112
2901, 2 2 2 1 3 n l, en 183 en 175 en 177 en 182
2902, 2 2 2 1 3 n bk, en 203 en 62 en 41 en 45
2903, 2 2 2 1 3 n cl, en 103 en 109 en 102 en 105
2904, 2 2 2 2 1 n a, en 34 en 23 en 26 en 35
2905, 2 2 2 2 1 n t, en 268 en 259 en 237 en 264
2906, 2 2 2 2 1 n b, en 66 en 90 en 87 en 72
2907, 2 2 2 2 1 n s, en 225 en 214 en 229 en 222
2908, 2 2 2 2 1 n c, en 132 en 134 en 112 en 145
2909, 2 2 2 2 1 n l, en 154 en 163 en 149 en 193
2910, 2 2 2 2 1 n bk, en 39 en 60 en 55 en 62
2911, 2 2 2 2 1 n cl, en 103 en 108 en 110 en 108
2912, 2 2 2 2 2 n a, en 30 en 19 en 35 en 23
2913, 2 2 2 2 2 n t, en 268 en 233 en 235 en 257
2914, 2 2 2 2 2 n b, en 71 en 68 en 89 en 79
2915, 2 2 2 2 2 n s, en 229 en 219 en 211 en 220
2916, 2 2 2 2 2 n c, en 146 en 145 en 112 en 119
2917, 2 2 2 2 2 n l, en 175 en 193 en 192 en 152
2918, 2 2 2 2 2 n bk, en 205 en 60 en 45 en 58
2919, 2 2 2 2 2 n cl, en 109 en 110 en 108 en 108
2920, 2 2 2 2 3 n a, en 27 en 26 en 19 en 23
2921, 2 2 2 2 3 n t, en 234 en 262 en 257 en 233
2922, 2 2 2 2 3 n b, en 94 en 90 en 72 en 98
2923, 2 2 2 2 3 n s, en 209 en 220 en 219 en 228 en 223
2924, 2 2 2 2 3 n c, en 116 en 112 en 134 en 111
2925, 2 2 2 2 3 n l, en 196 en 172 en 161 en 163
2926, 2 2 2 2 3 n bk, en 56 en 55 en 60 en 58
2927, 2 2 2 2 3 n cl, en 104 en 110 en 108 en 108
2928, 2 2 2 3 1 n a, en 16 en 17 en 35 en 26
2929, 2 2 2 3 1 n t, en 254 en 262 en 249 en 259
2930, 2 2 2 3 1 n b, en 73 en 68 en 89 en 69
2931, 2 2 2 3 1 n s, en 226 en 231 en 229 en 222
2932, 2 2 2 3 1 n c, en 129 en 133 en 112 en 119
2933, 2 2 2 3 1 n l, en 186 en 157 en 171 en 150 en 195
2934, 2 2 2 3 1 n bk, en 61 en 58 en 41 en 55
2935, 2 2 2 3 1 n cl, en 109 en 108 en 110 en 106 en 107
2936, 2 2 2 3 2 n a, en 30 en 23 en 26 en 17
2937, 2 2 2 3 2 n t, en 258 en 264 en 237 en 249
2938, 2 2 2 3 2 n b, en 96 en 92 en 80 en 89
2939, 2 2 2 3 2 n s, en 229 en 216 en 218 en 230
2940, 2 2 2 3 2 n c, en 113 en 145 en 133 en 134
2941, 2 2 2 3 2 n l, en 199 en 168 en 197 en 164 en 187
2942, 2 2 2 3 2 n bk, en 59 en 49 en 41 en 55
2943, 2 2 2 3 2 n cl, en 103 en 110 en 108 en 107 en 106
2944, 2 2 2 3 3 n a, en 25 en 26 en 35 en 23
2945, 2 2 2 3 3 n t, en 253 en 259 en 262 en 247
2946, 2 2 2 3 3 n b, en 65 en 90 en 68 en 92
2947, 2 2 2 3 3 n s, en 209 en 213 en 211 en 223 en 217
2948, 2 2 2 3 3 n c, en 128 en 133 en 111 en 134
2949, 2 2 2 3 3 n l, en 175 en 172 en 157 en 169 en 153
2950, 2 2 2 3 3 n bk, en 205 en 45 en 49 en 62
2951, 2 2 2 3 3 n cl, en 104 en 110 en 108 en 107 en 101
2952, 2 2 3 1 1 n a, en 20 en 19 en 35 en 23
2953, 2 2 3 1 1 n t, en 263 en 262 en 246 en 233
2954, 2 2 3 1 1 n b, en 93 en 98 en 72 en 69
2955, 2 2 3 1 1 n s, en 229 en 212 en 224 en 221
2956, 2 2 3 1 1 n c, en 136 en 111 en 134 en 112
2957, 2 2 3 1 1 n l, en 177 en 196 en 156 en 165
2958, 2 2 3 1 1 n bk, en 40 en 49 en 62 en 50 en 42
2959, 2 2 3 1 1 n cl, en 105 en 104 en 109 en 102
2960, 2 2 3 1 2 n a, en 30 en 26 en 35 en 23
2961, 2 2 3 1 2 n t, en 263 en 248 en 237 en 247
2962, 2 2 3 1 2 n b, en 96 en 98 en 68 en 69
2963, 2 2 3 1 2 n s, en 214 en 211 en 210 en 218
2964, 2 2 3 1 2 n c, en 135 en 112 en 133 en 119
2965, 2 2 3 1 2 n l, en 199 en 175 en 185 en 183
2966, 2 2 3 1 2 n bk, en 52 en 45 en 41 en 42 en 51
2967, 2 2 3 1 2 n cl, en 104 en 102 en 109 en 103
2968, 2 2 3 1 3 n a, en 27 en 23 en 26 en 19
2969, 2 2 3 1 3 n t, en 268 en 250 en 264 en 247
2970, 2 2 3 1 3 n b, en 95 en 87 en 90 en 69
2971, 2 2 3 1 3 n s, en 224 en 210 en 206 en 217 en 223
2972, 2 2 3 1 3 n c, en 146 en 119 en 134 en 133
2973, 2 2 3 1 3 n l, en 151 en 170 en 180 en 199
2974, 2 2 3 1 3 n bk, en 40 en 60 en 41 en 38 en 50
2975, 2 2 3 1 3 n cl, en 103 en 105 en 102 en 109
2976, 2 2 3 2 1 n a, en 33 en 35 en 19 en 23
2977, 2 2 3 2 1 n t, en 238 en 247 en 237 en 262
2978, 2 2 3 2 1 n b, en 63 en 80 en 79 en 89
2979, 2 2 3 2 1 n s, en 221 en 231 en 214 en 208
2980, 2 2 3 2 1 n c, en 116 en 112 en 145 en 133
2981, 2 2 3 2 1 n l, en 154 en 168 en 172 en 188
2982, 2 2 3 2 1 n bk, en 203 en 49 en 41 en 43 en 54
2983, 2 2 3 2 1 n cl, en 105 en 108 en 110 en 108
2984, 2 2 3 2 2 n a, en 30 en 23 en 19 en 35
2985, 2 2 3 2 2 n t, en 268 en 257 en 248 en 247
2986, 2 2 3 2 2 n b, en 73 en 72 en 90 en 69
2987, 2 2 3 2 2 n s, en 224 en 213 en 210 en 219
2988, 2 2 3 2 2 n c, en 117 en 119 en 133 en 134
2989, 2 2 3 2 2 n l, en 170 en 168 en 197 en 178
2990, 2 2 3 2 2 n bk, en 52 en 55 en 49 en 54 en 43
2991, 2 2 3 2 2 n cl, en 109 en 110 en 108 en 108
2992, 2 2 3 2 3 n a, en 20 en 23 en 35 en 26
2993, 2 2 3 2 3 n t, en 263 en 250 en 235 en 249
2994, 2 2 3 2 3 n b, en 71 en 89 en 79 en 87
2995, 2 2 3 2 3 n s, en 229 en 230 en 206 en 217 en 228
2996, 2 2 3 2 3 n c, en 128 en 145 en 111 en 112
2997, 2 2 3 2 3 n l, en 175 en 200 en 162 en 171
2998, 2 2 3 2 3 n bk, en 57 en 55 en 41 en 54 en 51
2999, 2 2 3 2 3 n cl, en 105 en 108 en 110 en 108
3000, 2 2 3 3 1 n a, en 33 en 17 en 23 en 35
3001, 2 2 3 3 1 n t, en 258 en 250 en 259 en 236
3002, 2 2 3 3 1 n b, en 66 en 98 en 87 en 80
3003, 2 2 3 3 1 n s, en 226 en 221 en 222 en 214
3004, 2 2 3 3 1 n c, en 132 en 119 en 111 en 112
3005, 2 2 3 3 1 n l, en 185 en 168 en 161 en 148 en 191
3006, 2 2 3 3 1 n bk, en 59 en 58 en 55 en 54 en 43
3007, 2 2 3 3 1 n cl, en 103 en 110 en 108 en 101 en 106
3008, 2 2 3 3 2 n a, en 16 en 26 en 17 en 23
3009, 2 2 3 3 2 n t, en 268 en 248 en 246 en 257
3010, 2 2 3 3 2 n b, en 71 en 90 en 72 en 69
3011, 2 2 3 3 2 n s, en 231 en 206 en 216 en 230
3012, 2 2 3 3 2 n c, en 135 en 119 en 133 en 112
3013, 2 2 3 3 2 n l, en 170 en 200 en 168 en 160 en 190
3014, 2 2 3 3 2 n bk, en 39 en 62 en 55 en 51 en 38
3015, 2 2 3 3 2 n cl, en 103 en 110 en 108 en 106 en 101
3016, 2 2 3 3 3 n a, en 16 en 19 en 17 en 35
3017, 2 2 3 3 3 n t, en 260 en 247 en 250 en 246
3018, 2 2 3 3 3 n b, en 93 en 98 en 72 en 80
3019, 2 2 3 3 3 n s, en 209 en 216 en 213 en 207 en 228
3020, 2 2 3 3 3 n c, en 117 en 112 en 119 en 134
3021, 2 2 3 3 3 n l, en 181 en 163 en 172 en 179 en 173
3022, 2 2 3 3 3 n bk, en 201 en 49 en 58 en 43 en 50
3023, 2 2 3 3 3 n cl, en 105 en 108 en 110 en 101 en 106
3024, 2 3 1 1 1 n a, en 9 en 23 en 26 en 0 en 7
3025, 2 3 1 1 1 n t, en 266 en 264 en 257 en 262
3026, 2 3 1 1 1 n b, en 78 en 90 en 79 en 87
3027, 2 3 1 1 1 n s, en 209 en 225 en 212 en 222
3028, 2 3 1 1 1 n c, en 147 en 134 en 133 en 145
3029, 2 3 1 1 1 n l, en 186 en 196 en 151 en 184
3030, 2 3 1 1 1 n bk, en 204 en 44 en 52 en 56
3031, 2 3 1 1 1 n cl, en 109 en 103 en 102 en 104
3032, 2 3 1 1 2 n a, en 30 en 26 en 17 en 10 en 3
3033, 2 3 1 1 2 n t, en 268 en 249 en 259 en 262
3034, 2 3 1 1 2 n b, en 63 en 80 en 68 en 90
3035, 2 3 1 1 2 n s, en 229 en 219 en 206 en 210
3036, 2 3 1 1 2 n c, en 132 en 133 en 111 en 145
3037, 2 3 1 1 2 n l, en 183 en 184 en 175 en 174
3038, 2 3 1 1 2 n bk, en 57 en 61 en 36 en 53
3039, 2 3 1 1 2 n cl, en 109 en 102 en 105 en 103
3040, 2 3 1 1 3 n a, en 34 en 26 en 23 en 18 en 7
3041, 2 3 1 1 3 n t, en 263 en 250 en 236 en 247
3042, 2 3 1 1 3 n b, en 95 en 90 en 68 en 89
3043, 2 3 1 1 3 n s, en 208 en 227 en 230 en 215 en 207
3044, 2 3 1 1 3 n c, en 116 en 145 en 133 en 119
3045, 2 3 1 1 3 n l, en 199 en 186 en 196 en 180
3046, 2 3 1 1 3 n bk, en 202 en 47 en 59 en 203
3047, 2 3 1 1 3 n cl, en 103 en 104 en 109 en 105
3048, 2 3 1 2 1 n a, en 9 en 26 en 19 en 11 en 15
3049, 2 3 1 2 1 n t, en 268 en 237 en 235 en 246
3050, 2 3 1 2 1 n b, en 97 en 90 en 87 en 68
3051, 2 3 1 2 1 n s, en 212 en 229 en 225 en 222
3052, 2 3 1 2 1 n c, en 116 en 111 en 134 en 145
3053, 2 3 1 2 1 n l, en 184 en 161 en 162 en 192
3054, 2 3 1 2 1 n bk, en 40 en 203 en 59 en 44
3055, 2 3 1 2 1 n cl, en 105 en 110 en 108 en 108
3056, 2 3 1 2 2 n a, en 30 en 35 en 17 en 12 en 11
3057, 2 3 1 2 2 n t, en 263 en 233 en 246 en 262
3058, 2 3 1 2 2 n b, en 71 en 69 en 79 en 92
3059, 2 3 1 2 2 n s, en 208 en 227 en 210 en 206
3060, 2 3 1 2 2 n c, en 147 en 112 en 145 en 134
3061, 2 3 1 2 2 n l, en 199 en 200 en 162 en 172
3062, 2 3 1 2 2 n bk, en 47 en 44 en 57 en 202
3063, 2 3 1 2 2 n cl, en 105 en 110 en 108 en 108
3064, 2 3 1 2 3 n a, en 16 en 17 en 35 en 11 en 10
3065, 2 3 1 2 3 n t, en 269 en 233 en 249 en 237
3066, 2 3 1 2 3 n b, en 94 en 79 en 98 en 69
3067, 2 3 1 2 3 n s, en 222 en 219 en 227 en 228 en 223
3068, 2 3 1 2 3 n c, en 140 en 119 en 134 en 133
3069, 2 3 1 2 3 n l, en 154 en 197 en 152 en 168
3070, 2 3 1 2 3 n bk, en 40 en 204 en 201 en 46
3071, 2 3 1 2 3 n cl, en 105 en 110 en 108 en 108
3072, 2 3 1 3 1 n a, en 30 en 19 en 35 en 32 en 15
3073, 2 3 1 3 1 n t, en 266 en 235 en 237 en 257
3074, 2 3 1 3 1 n b, en 95 en 90 en 72 en 98
3075, 2 3 1 3 1 n s, en 226 en 208 en 224 en 225
3076, 2 3 1 3 1 n c, en 129 en 133 en 111 en 119
3077, 2 3 1 3 1 n l, en 184 en 194 en 197 en 173 en 167
3078, 2 3 1 3 1 n bk, en 53 en 56 en 39 en 47
3079, 2 3 1 3 1 n cl, en 103 en 110 en 108 en 106 en 101
3080, 2 3 1 3 2 n a, en 6 en 17 en 35 en 21 en 10
3081, 2 3 1 3 2 n t, en 268 en 249 en 236 en 248
3082, 2 3 1 3 2 n b, en 93 en 69 en 80 en 92
3083, 2 3 1 3 2 n s, en 222 en 206 en 220 en 213
3084, 2 3 1 3 2 n c, en 135 en 111 en 134 en 133
3085, 2 3 1 3 2 n l, en 174 en 192 en 149 en 189 en 166
3086, 2 3 1 3 2 n bk, en 56 en 53 en 46 en 48
3087, 2 3 1 3 2 n cl, en 104 en 110 en 108 en 106 en 107
3088, 2 3 1 3 3 n a, en 9 en 26 en 17 en 12 en 14
3089, 2 3 1 3 3 n t, en 269 en 247 en 236 en 246
3090, 2 3 1 3 3 n b, en 95 en 89 en 68 en 90
3091, 2 3 1 3 3 n s, en 222 en 219 en 206 en 215 en 217
3092, 2 3 1 3 3 n c, en 140 en 112 en 119 en 145
3093, 2 3 1 3 3 n l, en 174 en 198 en 168 en 159 en 176
3094, 2 3 1 3 3 n bk, en 40 en 44 en 46 en 56
3095, 2 3 1 3 3 n cl, en 104 en 110 en 108 en 101 en 106
3096, 2 3 2 1 1 n a, en 27 en 26 en 17 en 22 en 24
3097, 2 3 2 1 1 n t, en 252 en 264 en 248 en 257
3098, 2 3 2 1 1 n b, en 78 en 69 en 68 en 87
3099, 2 3 2 1 1 n s, en 214 en 208 en 209 en 231
3100, 2 3 2 1 1 n c, en 117 en 133 en 119 en 145
3101, 2 3 2 1 1 n l, en 177 en 175 en 151 en 196
3102, 2 3 2 1 1 n bk, en 36 en 58 en 41 en 60
3103, 2 3 2 1 1 n cl, en 109 en 103 en 104 en 105
3104, 2 3 2 1 2 n a, en 28 en 23 en 26 en 8 en 13
3105, 2 3 2 1 2 n t, en 268 en 264 en 259 en 250
3106, 2 3 2 1 2 n b, en 96 en 79 en 87 en 68
3107, 2 3 2 1 2 n s, en 209 en 227 en 210 en 230
3108, 2 3 2 1 2 n c, en 129 en 119 en 111 en 145
3109, 2 3 2 1 2 n l, en 154 en 170 en 181 en 184
3110, 2 3 2 1 2 n bk, en 47 en 45 en 41 en 49
3111, 2 3 2 1 2 n cl, en 102 en 105 en 104 en 103
3112, 2 3 2 1 3 n a, en 20 en 17 en 26 en 3 en 13
3113, 2 3 2 1 3 n t, en 263 en 259 en 249 en 233
3114, 2 3 2 1 3 n b, en 78 en 68 en 72 en 69
3115, 2 3 2 1 3 n s, en 224 en 219 en 211 en 215 en 223
3116, 2 3 2 1 3 n c, en 130 en 111 en 119 en 133
3117, 2 3 2 1 3 n l, en 151 en 156 en 175 en 177
3118, 2 3 2 1 3 n bk, en 202 en 60 en 41 en 62
3119, 2 3 2 1 3 n cl, en 104 en 103 en 102 en 105
3120, 2 3 2 2 1 n a, en 30 en 17 en 26 en 21 en 2
3121, 2 3 2 2 1 n t, en 252 en 237 en 257 en 250
3122, 2 3 2 2 1 n b, en 66 en 90 en 68 en 98
3123, 2 3 2 2 1 n s, en 212 en 214 en 222 en 209
3124, 2 3 2 2 1 n c, en 129 en 111 en 112 en 134
3125, 2 3 2 2 1 n l, en 186 en 162 en 197 en 163
3126, 2 3 2 2 1 n bk, en 61 en 45 en 41 en 49
3127, 2 3 2 2 1 n cl, en 109 en 110 en 108 en 108
3128, 2 3 2 2 2 n a, en 27 en 35 en 17 en 21 en 12
3129, 2 3 2 2 2 n t, en 269 en 249 en 250 en 264
3130, 2 3 2 2 2 n b, en 97 en 92 en 98 en 79
3131, 2 3 2 2 2 n s, en 231 en 211 en 218 en 220
3132, 2 3 2 2 2 n c, en 129 en 119 en 111 en 145
3133, 2 3 2 2 2 n l, en 170 en 188 en 161 en 155
3134, 2 3 2 2 2 n bk, en 37 en 60 en 49 en 41
3135, 2 3 2 2 2 n cl, en 109 en 110 en 108 en 108
3136, 2 3 2 2 3 n a, en 34 en 26 en 35 en 31 en 15
3137, 2 3 2 2 3 n t, en 268 en 236 en 247 en 249
3138, 2 3 2 2 3 n b, en 63 en 92 en 90 en 80
3139, 2 3 2 2 3 n s, en 214 en 219 en 213 en 223 en 207
3140, 2 3 2 2 3 n c, en 146 en 112 en 111 en 119
3141, 2 3 2 2 3 n l, en 158 en 157 en 192 en 152
3142, 2 3 2 2 3 n bk, en 40 en 55 en 41 en 45
3143, 2 3 2 2 3 n cl, en 102 en 108 en 108 en 110
3144, 2 3 2 3 1 n a, en 27 en 26 en 19 en 14 en 3
3145, 2 3 2 3 1 n t, en 265 en 248 en 236 en 259
3146, 2 3 2 3 1 n b, en 82 en 68 en 79 en 80
3147, 2 3 2 3 1 n s, en 222 en 229 en 212 en 224
3148, 2 3 2 3 1 n c, en 132 en 134 en 119 en 111
3149, 2 3 2 3 1 n l, en 196 en 193 en 155 en 150 en 179
3150, 2 3 2 3 1 n bk, en 46 en 45 en 55 en 49
3151, 2 3 2 3 1 n cl, en 105 en 108 en 110 en 107 en 106
3152, 2 3 2 3 2 n a, en 30 en 26 en 23 en 7 en 24
3153, 2 3 2 3 2 n t, en 245 en 262 en 257 en 236
3154, 2 3 2 3 2 n b, en 73 en 69 en 79 en 68
3155, 2 3 2 3 2 n s, en 222 en 230 en 227 en 220
3156, 2 3 2 3 2 n c, en 140 en 134 en 111 en 119
3157, 2 3 2 3 2 n l, en 181 en 155 en 193 en 164 en 159
3158, 2 3 2 3 2 n bk, en 205 en 62 en 49 en 60
3159, 2 3 2 3 2 n cl, en 102 en 108 en 110 en 107 en 101
3160, 2 3 2 3 3 n a, en 4 en 19 en 35 en 13 en 3
3161, 2 3 2 3 3 n t, en 252 en 249 en 250 en 236
3162, 2 3 2 3 3 n b, en 71 en 80 en 87 en 79
3163, 2 3 2 3 3 n s, en 208 en 216 en 213 en 215 en 217
3164, 2 3 2 3 3 n c, en 146 en 119 en 145 en 112
3165, 2 3 2 3 3 n l, en 158 en 168 en 152 en 179 en 189
3166, 2 3 2 3 3 n bk, en 204 en 60 en 41 en 55
3167, 2 3 2 3 3 n cl, en 102 en 110 en 108 en 101 en 107
3168, 2 3 3 1 1 n a, en 28 en 17 en 35 en 1 en 15
3169, 2 3 3 1 1 n t, en 238 en 236 en 262 en 233
3170, 2 3 3 1 1 n b, en 64 en 90 en 92 en 80
3171, 2 3 3 1 1 n s, en 229 en 209 en 226 en 231
3172, 2 3 3 1 1 n c, en 140 en 112 en 111 en 133
3173, 2 3 3 1 1 n l, en 158 en 199 en 170 en 185
3174, 2 3 3 1 1 n bk, en 59 en 58 en 60 en 43 en 42
3175, 2 3 3 1 1 n cl, en 103 en 102 en 105 en 104
3176, 2 3 3 1 2 n a, en 9 en 17 en 19 en 14 en 31
3177, 2 3 3 1 2 n t, en 266 en 259 en 249 en 233
3178, 2 3 3 1 2 n b, en 82 en 87 en 92 en 80
3179, 2 3 3 1 2 n s, en 225 en 213 en 220 en 216
3180, 2 3 3 1 2 n c, en 136 en 112 en 145 en 133
3181, 2 3 3 1 2 n l, en 186 en 184 en 175 en 156
3182, 2 3 3 1 2 n bk, en 203 en 45 en 62 en 42 en 43
3183, 2 3 3 1 2 n cl, en 105 en 103 en 102 en 104
3184, 2 3 3 1 3 n a, en 28 en 17 en 26 en 12 en 21
3185, 2 3 3 1 3 n t, en 268 en 235 en 262 en 259
3186, 2 3 3 1 3 n b, en 99 en 87 en 80 en 89
3187, 2 3 3 1 3 n s, en 212 en 213 en 206 en 207 en 215
3188, 2 3 3 1 3 n c, en 117 en 119 en 111 en 133
3189, 2 3 3 1 3 n l, en 154 en 151 en 180 en 170
3190, 2 3 3 1 3 n bk, en 39 en 55 en 58 en 54 en 51
3191, 2 3 3 1 3 n cl, en 109 en 104 en 102 en 103
3192, 2 3 3 2 1 n a, en 4 en 17 en 19 en 32 en 18
3193, 2 3 3 2 1 n t, en 263 en 233 en 248 en 250
3194, 2 3 3 2 1 n b, en 96 en 72 en 92 en 68
3195, 2 3 3 2 1 n s, en 208 en 225 en 212 en 226
3196, 2 3 3 2 1 n c, en 136 en 119 en 112 en 133
3197, 2 3 3 2 1 n l, en 185 en 172 en 188 en 193
3198, 2 3 3 2 1 n bk, en 61 en 58 en 45 en 50 en 51
3199, 2 3 3 2 1 n cl, en 109 en 110 en 108 en 108
3200, 2 3 3 2 2 n a, en 28 en 35 en 23 en 24 en 15
3201, 2 3 3 2 2 n t, en 260 en 248 en 249 en 247
3202, 2 3 3 2 2 n b, en 93 en 69 en 87 en 68
3203, 2 3 3 2 2 n s, en 222 en 213 en 218 en 216
3204, 2 3 3 2 2 n c, en 132 en 111 en 133 en 145
3205, 2 3 3 2 2 n l, en 185 en 152 en 157 en 162
3206, 2 3 3 2 2 n bk, en 61 en 60 en 55 en 51 en 38
3207, 2 3 3 2 2 n cl, en 102 en 108 en 110 en 108
3208, 2 3 3 2 3 n a, en 30 en 35 en 17 en 31 en 7
3209, 2 3 3 2 3 n t, en 265 en 257 en 235 en 248
3210, 2 3 3 2 3 n b, en 94 en 90 en 69 en 68
3211, 2 3 3 2 3 n s, en 209 en 206 en 220 en 228 en 223
3212, 2 3 3 2 3 n c, en 113 en 134 en 119 en 112
3213, 2 3 3 2 3 n l, en 181 en 188 en 197 en 193
3214, 2 3 3 2 3 n bk, en 44 en 55 en 49 en 38 en 51
3215, 2 3 3 2 3 n cl, en 105 en 110 en 108 en 108
3216, 2 3 3 3 1 n a, en 6 en 23 en 17 en 12 en 8
3217, 2 3 3 3 1 n t, en 255 en 257 en 233 en 246
3218, 2 3 3 3 1 n b, en 93 en 98 en 72 en 89
3219, 2 3 3 3 1 n s, en 226 en 214 en 222 en 221
3220, 2 3 3 3 1 n c, en 129 en 111 en 145 en 119
3221, 2 3 3 3 1 n l, en 175 en 172 en 155 en 153 en 166
3222, 2 3 3 3 1 n bk, en 53 en 41 en 55 en 43 en 38
3223, 2 3 3 3 1 n cl, en 103 en 110 en 108 en 107 en 101
3224, 2 3 3 3 2 n a, en 34 en 19 en 35 en 13 en 2
3225, 2 3 3 3 2 n t, en 245 en 235 en 233 en 249
3226, 2 3 3 3 2 n b, en 93 en 80 en 87 en 72
3227, 2 3 3 3 2 n s, en 212 en 227 en 206 en 220
3228, 2 3 3 3 2 n c, en 116 en 145 en 111 en 119
3229, 2 3 3 3 2 n l, en 183 en 152 en 162 en 169 en 187
3230, 2 3 3 3 2 n bk, en 53 en 45 en 58 en 54 en 38
3231, 2 3 3 3 2 n cl, en 103 en 110 en 108 en 101 en 107
3232, 2 3 3 3 3 n a, en 33 en 23 en 19 en 21 en 10
3233, 2 3 3 3 3 n t, en 238 en 262 en 264 en 233
3234, 2 3 3 3 3 n b, en 97 en 80 en 87 en 90
3235, 2 3 3 3 3 n s, en 212 en 216 en 210 en 223 en 217
3236, 2 3 3 3 3 n c, en 128 en 112 en 119 en 134
3237, 2 3 3 3 3 n l, en 184 en 193 en 155 en 179 en 189
3238, 2 3 3 3 3 n bk, en 44 en 60 en 45 en 38 en 54
3239, 2 3 3 3 3 n cl, en 109 en 108 en 110 en 106 en 107
3240, 3 1 1 1 1 n a, en 20 en 30 en 34 en 9
3241, 3 1 1 1 1 n t, en 238 en 233 en 264 en 248
3242, 3 1 1 1 1 n b, en 66 en 80 en 72 en 87
3243, 3 1 1 1 1 n s, en 221 en 212 en 209 en 231
3244, 3 1 1 1 1 n c, en 132 en 112 en 111 en 122 en 144
3245, 3 1 1 1 1 n l, en 175 en 165 en 170 en 199
3246, 3 1 1 1 1 n bk, en 56 en 40 en 205 en 37
3247, 3 1 1 1 1 n cl, en 109 en 103 en 104 en 102
3248, 3 1 1 1 2 n a, en 33 en 34 en 25 en 16
3249, 3 1 1 1 2 n t, en 268 en 246 en 236 en 259
3250, 3 1 1 1 2 n b, en 64 en 92 en 68 en 89
3251, 3 1 1 1 2 n s, en 214 en 220 en 219 en 210
3252, 3 1 1 1 2 n c, en 113 en 134 en 111 en 141 en 114
3253, 3 1 1 1 2 n l, en 158 en 175 en 154 en 186
3254, 3 1 1 1 2 n bk, en 203 en 201 en 37 en 48
3255, 3 1 1 1 2 n cl, en 104 en 105 en 103 en 109
3256, 3 1 1 1 3 n a, en 6 en 33 en 16 en 25
3257, 3 1 1 1 3 n t, en 234 en 249 en 250 en 259
3258, 3 1 1 1 3 n b, en 93 en 89 en 72 en 90
3259, 3 1 1 1 3 n s, en 221 en 216 en 206 en 217 en 228
3260, 3 1 1 1 3 n c, en 116 en 134 en 145 en 120 en 143
3261, 3 1 1 1 3 n l, en 186 en 185 en 165 en 196
3262, 3 1 1 1 3 n bk, en 48 en 201 en 204 en 37
3263, 3 1 1 1 3 n cl, en 102 en 105 en 103 en 104
3264, 3 1 1 2 1 n a, en 30 en 16 en 28 en 9
3265, 3 1 1 2 1 n t, en 268 en 247 en 248 en 235
3266, 3 1 1 2 1 n b, en 96 en 68 en 80 en 92
3267, 3 1 1 2 1 n s, en 208 en 209 en 231 en 212
3268, 3 1 1 2 1 n c, en 117 en 133 en 119 en 141 en 143
3269, 3 1 1 2 1 n l, en 156 en 178 en 171 en 162
3270, 3 1 1 2 1 n bk, en 48 en 61 en 57 en 44
3271, 3 1 1 2 1 n cl, en 104 en 108 en 110 en 108
3272, 3 1 1 2 2 n a, en 27 en 34 en 4 en 30
3273, 3 1 1 2 2 n t, en 266 en 235 en 257 en 246
3274, 3 1 1 2 2 n b, en 95 en 79 en 69 en 72
3275, 3 1 1 2 2 n s, en 208 en 219 en 220 en 227
3276, 3 1 1 2 2 n c, en 147 en 111 en 134 en 137 en 118
3277, 3 1 1 2 2 n l, en 165 en 171 en 194 en 157
3278, 3 1 1 2 2 n bk, en 36 en 52 en 204 en 47
3279, 3 1 1 2 2 n cl, en 102 en 108 en 110 en 108
3280, 3 1 1 2 3 n a, en 6 en 30 en 27 en 9
3281, 3 1 1 2 3 n t, en 265 en 264 en 259 en 237
3282, 3 1 1 2 3 n b, en 93 en 79 en 68 en 89
3283, 3 1 1 2 3 n s, en 214 en 220 en 218 en 215 en 207
3284, 3 1 1 2 3 n c, en 135 en 112 en 134 en 118 en 142
3285, 3 1 1 2 3 n l, en 175 en 157 en 194 en 155
3286, 3 1 1 2 3 n bk, en 48 en 47 en 46 en 39
3287, 3 1 1 2 3 n cl, en 105 en 110 en 108 en 108
3288, 3 1 1 3 1 n a, en 33 en 25 en 4 en 30
3289, 3 1 1 3 1 n t, en 268 en 250 en 246 en 233
3290, 3 1 1 3 1 n b, en 99 en 90 en 92 en 80
3291, 3 1 1 3 1 n s, en 221 en 229 en 222 en 209
3292, 3 1 1 3 1 n c, en 132 en 133 en 134 en 143 en 123
3293, 3 1 1 3 1 n l, en 186 en 149 en 172 en 166 en 160
3294, 3 1 1 3 1 n bk, en 47 en 53 en 201 en 40
3295, 3 1 1 3 1 n cl, en 104 en 110 en 108 en 101 en 107
3296, 3 1 1 3 2 n a, en 9 en 27 en 34 en 33
3297, 3 1 1 3 2 n t, en 252 en 248 en 259 en 246
3298, 3 1 1 3 2 n b, en 78 en 98 en 89 en 69
3299, 3 1 1 3 2 n s, en 212 en 218 en 213 en 230
3300, 3 1 1 3 2 n c, en 128 en 111 en 112 en 139 en 114
3301, 3 1 1 3 2 n l, en 182 en 163 en 168 en 148 en 150
3302, 3 1 1 3 2 n bk, en 48 en 59 en 203 en 204
